id_article;surtitre;titre;soustitre;id_rubrique;descriptif;chapo;texte;ps;date;statut;id_secteur;maj;export;date_redac;visites;referers;popularite;accepter_forum;date_modif;lang;langue_choisie;id_trad;extra;id_version;nom_site;url_site;virtuel
6520;QUEVA C., 2012;"""Entre intégration et patrimonialisation (trans-)frontalières : les dynamiques territoriales de l'ancienne frontière interallemande""";<em>Cahiers de géographie du Québec</em>, vol. 56, n°159, 525-541.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;56;0;0.9151436170321925;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.erudit.org/revue/cgq/2012/v56/n159/1015304ar.html?vue=resume&mode=restriction;
6521;MIRAMONTES-CARBALLADA A., ROYÉ D., VILA-VÁZQUEZ J.-I. (dir), 2012;<em>Las ciudades y el sistema urbano. Reflexiones en tiempos de crisis</em>;Meubook, Santiago de Compostela, 328 p.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;59;0;0.9101849826416826;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.uib.es/ggu/actas.htm;
6522;DESJARDINS X., METTETAL L., 2012;"""L'habiter périurbain face à l'enjeu énergétique """;<em>Flux</em>, n°89-90, 46-57.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;64;0;0.9084124676633538;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6523;GIRAUT F., VACCHIANI-MARCUZZO C., 2012;"""Mapping Places and People in a Settler Society""";<em>Mappemonde</em>, n°106.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;52;0;0.9287717695815209;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://mappemonde.mgm.fr/num34/articles/art12201b.html;
6524;BERROIR S., CATTAN N., GUEROIS M., PAULUS F., VACCHIANI-MARCUZZO C., 2012;"""Les systèmes urbains français""";<em>Site Internet de la DATAR</em>, 16 p..;128;;;;;24/06/2014 15:30;publie;3;21/02/2017 14:59;oui;0000-00-00 00:00:00;83;0;0.9090363007057796;non;21/02/2017 14:59;fr;NULL;0;NULL;0;En ligne;http://www.datar.gouv.fr/sites/default/files/travaux_en_l_10_synthese_susm.pdf;
6525;BARON M., 2012;<em>Habilitation à diriger des Recherches : Mises en espace des sociétés de la connaissance par les universités et les mobilités étudiante (HDR)</em>;Université Paris Diderot - Paris 7, Paris, 602 p..;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;46;0;0.9203654473115211;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://halshs.archives-ouvertes.fr/view_by_stamp.php?&halsid=bcvj60ffj7av3fksaecj4b6be6&label=SHS&langue=fr&action_todo=view&id=tel-00787776&version=1;
6526;BOULIER J., 2012;"""Comprendre les pressions sur l'environnement à travers des modèles de potentiels anisotropes ?""";in: Billen,R., Binard, M. Hallot, P., Donnay, J.P. (dir), <em>Spatial Analysis and GEOmatics 2012</em>, Spatial Analysis and GEOmatics 2012, Liège, Belgique, 6-9/11/2012, GEOmatics, 353 p..;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;55;0;0.9503750988210415;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6527;BRUN G., 2012;"""Création de légendes cartographiques à partir d'informations extraites d'un texte""";<em>23èmes Journées Francophones d'Ingénierie des Connaissances (IC'13)</em>, Paris, France, 27-29/06/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;46;0;0.9689193776435574;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6528;BRUN G., 2012;"""Une fiche descriptive pour l'analyse des relations sémantiques entre textes et cartes""";<em>Colloque International de Géomatique et d'Analyse Spatiale (SAGEO'12)</em>, Liège, Belgique, 7-9/11/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;47;0;0.91266646673101;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6529;MAULAT J., 2012;"""Développement du transport ferroviaire périurbain et mutation des référentiels de l'action publique : vers une cohérence renouvelée entre réseau ferré et territoire ?""";<em>Revue Géographique de l'Est</em>, n°52, 1-2 .;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;61;0;0.9151497368445095;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6530;ZANIN C., LAMBERT N., 2012;"""La multireprésentation cartographique. Exemple de l'Atlas Interactif des régions européennes""";<em>Revue du Comité français de cartographie. Le cfc</em>, n°213, 39-64.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;68;0;0.9114540979027539;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6531;BARLES S., GUILLERME A. , 2012;"""Ville et santé de la veille de la Révolution française aux premières interventions techniques et spatiales du XIXe siècle""";in: Levy A. (dir), <em>Ville, urbanisme et santé. Les trois révolutions</em>, Paris, Pascal/La Mutualité française, 82-112.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;52;0;0.8960637422058091;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6532;MAULAT J., 2012;"""The corridor contracts: a pragmatic tool to coordinate urban planning and railway transport projectcs """;<em>Rails and Urban development : France/UK</em>, Liverpool, Grande-Bretagne, 29-30/11/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;55;0;0.9125367256299948;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6533;DREVELLE M., 2012;"""Les effets de la mise en service des TCSP urbains sur l'organisation du transport interurbain par autocar : quel impact pour l'accessibilité des territoires d'entre-deux ?""";<em>Revue Géographique de l'Est</em>, vol.52, n°1-2.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;51;0;0.9151324212926464;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6534;DESJARDINS X., CHALONGE L., 2012;"""Enfins libres ? A la recherche des proximités dans l'urbain dispersé""";<em>Etudes foncières</em>, n°158, 14-18.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;65;0;0.9348466464744348;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6535;BARLES S., 2012;"""Fumiers de ville, engrais humains et engrais animalisés à Paris au XIXe siècle""";<em>Ethnozootechnie</em>, n°92, 27-33.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;64;0;0.8936675630909048;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6536;QUEVA C., 2012;"""Les espaces de basse densité : essai de définition""";<em>Vivre et travailler dans les espaces à faible densité</em>, Clermont-Ferrand, France, 29-30/11/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;60;0;0.7980351865817626;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://webtv.iadt.fr/videos/permalink/v124ee86b91b1a94f196/;
6537;RAAD L., 2012;<em>Stratégies résidentielles et ancrage territorial des couches moyennes en banlieue rouge : le rôle du contexte local. </em>;Journée d'études jeunes chercheurs du Réseau Recherche Habitat Logement REHAL, Lyon, France, 22/11/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;50;0;0.9144476433593735;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6538;QUEVA C., 2012;"""Les jeux temporels dans les projets de territoires:
les exemples des pays du Libournais et du Périgord
noir (Aquitaine)""";<em>Treballs de la Societat Catalana de Geografia</em>, n°74, 129-149.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;47;0;0.9202513497644277;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://revistes.iec.cat/index.php/TSCG/article/view/67034/66877.pdf;
6539;OLMEDO E., 2012;"""Cartographier les interstices de la ville """;<em>Strabic</em>, n°4.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;108;0;0.9122844432185703;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://strabic.fr/Cartographier-les-interstices-de.html ;
6540;OLMEDO E., 2012;"""Hendrik Sturm, l'infatigable marcheur-sculpteur d'espaces""";<em>Strabic</em>, n°5.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;99;0;0.9104083117322419;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://strabic.fr/Hendrik-Sturm-l-infatigable.html  ;
6541;OLMEDO E., 2012;"""La marche, les artistes et la ville : la production des savoirs hodologiques""";<em>Les Cahiers du Merlan</em>;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;80;0;0.9663565431250845;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.merlan.org/fileadmin/documents/Elise-Olmedo.pdf ;
6542;SCHMOLL C., CAPONIO T., 2012;"""Deuxièmes générations et transnationalisme. Une lecture des travaux italiens""";<em>Migrations Sociétés</em>, vol.24, n°141-142, 239-260.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;50;0;0.9151155164729522;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;https://univ-paris7.academia.edu/CamilleSCHMOLL;
6543;SCHMOLL C., BERNARDIE-TAHIR N., 2012;"""La voix des chercheur(-e)s et la parole des migrant(-e)s. Ce que l'expérience du terrain maltais nous enseigne""";<em>Carnets de géographes</em>.;128;;;;;24/06/2014 15:30;publie;3;31/01/2017 14:43;oui;0000-00-00 00:00:00;62;0;0.9622892441431024;non;31/01/2017 14:43;fr;NULL;0;NULL;0;En ligne;http://www.carnetsdegeographes.org/carnets_terrain/terrain_04_01_Bernardie_Tahir_Schmoll.php;
6544;SCHMOLL C., 2012;"""Attentes et suspension : le projet migratoire des femmes somaliennes immobilisées à Malte""";<em>Le projet migratoire. Intentionalité et expérience</em>, IRD-CNRS Nogent-sur-Marne, France, 09-10/07/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;46;0;0.9151317463633384;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://recherche-iedes.univ-paris1.fr/actualites/colloques-et-seminaires/article/seminaire-de-reflexion-le-projet;
6545;SCHMOLL C., DIRENBERGER L., 2012;"""Le tournant spatial dans les études de genre""";<em>Le tournant spatial dans les études genre</em>, Université Paris Diderot, France, 16/11/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;69;0;0.9454474406524042;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6546;SCHMOLL C., 2012;"""Circulations transnationales et dynamiques spatiales des migrations en Europe du Sud. Une perspective de genre""";<em>Maison d'Analyse des Processus Sociaux</em>, Neuchâtel, Suisse, 27/11/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;46;0;0.9467347212364258;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.google.it/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CC4QFjAA&url=http%3A%2F%2Fwww2.unine.ch%2Ffiles%2Fcontent%2Fsites%2Fmaps%2Ffiles%2Fshared%2Fdocuments%2FLS%2FMAPSLS_Schmoll_27_11_12.pdf&ei=Q8YBU-LdAoThywPyr4GwDw&usg=AFQjCNGEFEx2EiCQ1G0-8;
6547;SCHMOLL C., 2012;"""Sexualiser la marge""";<em>Cycle de conférences publiques en Etudes Genre</em>, Genève, Suisse, 10/10/2012.;128;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;45;0;0.9503931922055425;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;https://mediaserver.unige.ch/play/77587;
6548;FOL S., 2013;"""La politique de la ville, un outil pour luter contre la ségrégation ?""";<em>L'Information Géographique</em>, n°3, 6-28.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;42;0;0.9111984535885226;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6549;LE BIGOT B., FLEURY A., 2013;"""L'adepte du couchsurfing, un néo-routard urbain ?""";<em>Teoros</em>, vol.32, n°1, 100-111.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;59;0;0.9929633379828847;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6550;LE BIGOT B., FLEURY A., 2013;"""L'adepte du couchsurfing, un néo-routard urbain?""";<em>Téoros</em>, vol. 32, n°1, 100-111.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;51;0;0.9116067789980362;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6551;QUEVA C., 2013;"""Une rencontre avec Denis Retaillé, ""Les Lieux de la mondialisation""""";<em>Annales de Géographie</em>, vol. 5, n°693, 572-580.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;67;0;0.9120659134077229;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.cairn.info/revue-annales-de-geographie-2013-5-p-572.htm;
6552;FOURNET-GUERIN C., VACCHIANI-MARCUZZO C., 2013;"""Vers de nouvelles interactions entre les Suds? L'exemple des liens entre Madagascar et l'Afrique du Sud""";<em>Tiers-Monde</em>, n°216, 141-160.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;53;0;0.9123028056932269;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.armand-colin.com/revues_article_info.php?idr=30&idnum=481130&idart=10789;
6553;FOL S., LEHMAN-FRISCH S., MORANGE M., 2013;"""Introduction""";in: Fol S., Lehman-Frisch S., Morange M. (dir), <em>Ségrégation et justice spatiale</em>, Paris, Presses Universitaires de Paris X, 10-24.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;32;0;0.9128252313277507;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.pressesparisouest.fr/index.php?option=com_content&view=article&id=319:segregation-et-justice-spatiale&catid=57:espace-et-justice&Itemid=99;
6554;BERROIR S., CATTAN N., DECROLY J.-M., FLEURY A., GUEROIS M., 2013;"""Paris et Londres dans les pratiques de mobilité temporaire des Européens""";in: Gravari-Barbas M., Fagnoni E. (dir), <em>Métropolisation et tourisme. Comment le tourisme redessine Paris</em>, Paris, Belin, 197-211.;141;;;;;24/06/2014 15:30;publie;3;21/02/2017 15:02;oui;0000-00-00 00:00:00;49;0;0.9120557532984158;non;21/02/2017 15:02;fr;NULL;0;NULL;0;;;
6555;FLEURY A., 2013;"""Tourisme et espaces publics : de l'attractivité à la qualité d'accueil ? Paris au regard de Berlin""";in: Gravari-Barbas M., Fagnoni E. (dir), <em>Métropolisation et tourisme. Comment le tourisme redessine Paris</em>, Paris, Belin, 35-46.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;53;0;0.9117400958416901;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6556;LE BIGOT B., 2013;"""Backpacking : an itinerant form of expatriation ?"", ";<em>RGS-IBG Annual International Conference, Session : The expatriate question</em>, Londres, Royaume Uni, 28-30/08/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;73;0;0.9109776235934111;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6557;FOL S., 2013;"""Les impacts de la politique de rénovation urbaine""";<em>Les collectivités territoriales et la politique du logement, GRIDAUH, GRALE, USH</em>, Paris, France, 18/01/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;42;0;0.9121488527849678;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6558;LE BIGOT B., 2013;"""Places and couchsurfers : the cases of Paris and Berlin""";<em>Tourism in a network society</em>, Amsterdam, Pays-Bas, 5-6/04/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;37;0;0.9100637232438826;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6559;LE BIGOT B., 2013;"""Touriste ou résident ? Réflexion sur des lieux et pratiques en convergence""";<em>Rencontres Internationales des Jeunes Chercheurs Chair UNESCO Tourisme, Culture et Développement, Repenser les dichotomies structurantes des sciences sociales au regard de l'objet tourisme</em>, Paris, France, 19-21/09/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;50;0;0.9109966647100352;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6560;FOL S., LEHMAN-FRISCH S., MORANGE M. (dir), 2013;<em>Ségrégation et justice spatiale</em>;Presses Universitaires de Paris - Ouest, 353 p.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;47;0;0.9110071120283301;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6561;BRETAGNOLLE A., 2013;"""La ville mondiale : une histoire de représentations """;<em>Questions Internationales, Dossier Les villes mondiales, La Documentation Française</em>, n°60, 8-20.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;62;0;0.9116966825812443;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6562;BRETAGNOLLE A., 2013;"""Transports urbains et représentations de la ville : une comparaison entre l'Europe et les Etats-Unis""";"<em>Colloque ""Aménager et s'imaginer les villes"", organisé par l'APHG Champagne-Ardennes </em>, Reims, France, 20-21/03/2013.";141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;67;0;0.9620558022553285;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6563;BRETAGNOLLE A., 2013;<em>Pourquoi parle-t-on désormais de villes mondiales ?</em>;, , France Culture, Emission Les Enjeux internationaux, entretien réalisé par Thierry Garcin et Eric Laurent 29/03/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;43;0;0.9115299939481775;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.franceculture.fr/emission-les-enjeux-internationaux-pourquoi-parle-t-on-desormais-de-villes-mondiales-2013-03-29;
6564;CHAIX B., MELINE J., DUNCAN S., JARDINIER L., PERCHOUX C., VALLÉE J., MERRIEN C., KARUSISI N., LEWIN A., BRONDEEL R., KESTENS Y., 2013;"""Neighborhood environments, mobility, and health: Towards a new generation of studies in environmental health research. """;<em>Revue d'épidémiologie et de santé Publique</em>, vol.61, n°3, 139-145.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;50;0;0.9441759604748999;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.ncbi.nlm.nih.gov/pubmed/23845204;
6565;CHAUVIN P., PARIZOT I., VALLÉE J.,, 2013;"""Les inégalités sociales et territoriales de santé en milieu urbain : enseignements de la cohorte SIRS""";<em>Actualité et dossier en santé publique</em>, n°82, 29-32.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;60;0;0.9109542510693515;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6566;VALLÉE J., 2013;"""De la difficulté d'interpréter les effets de lieux sur la santé des populations urbaines lors de la mise en place de politiques publiques territorialisées. """;<em>Colloque « Dynamiques urbaines et enjeux sanitaires »</em>, Nanterre, France, 11-13/09/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;41;0;0.9107141977713606;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6567;SZOKE A., LLORCA P.M., GALLIOT A.M., VILAIN J., VALLÉE J., LEBOYER M., SCHURHOFF F., 2013;"""French data on geographic variation of incident cases of psychosis - preliminary results from the EU-GEI study""";<em>17th Biennial Winter Workshop on Psychosis</em>, Marrakech, Maroc, 14-16/02/2013 .;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;61;0;0.9099204423193116;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6568;LAPOSTOLLE A., VALLÉE J., MASSARI V., CHAUVIN P., 2013;"""Le recours au test volontaire de dépistage VIH : étudier le rôle de la proximité aux médecins de ville et aux centres de dépistage anonyme et gratuit, Île-de-France.""";"<em>Congrès International ADELF-SFSP ""Santé publique et prévention""</em>, Bordeaux, France, 17-19/10/2013.";141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;41;0;0.9107355640447876;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6569;VALLÉE J., 2013;"""Les « effets de lieux » dans le raisonnement géographique: enjeux opérationnels, théoriques et méthodologiques de la territorialisation de la santé""";<em>Colloque « Discriminations territoriales : usages et enjeux de la notion »</em>, Créteil, France, 10-11/06/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;66;0;0.9101901112616514;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6570;VALLÉE J., SHARECK M., KESTENS Y., FROHLICH K., 2013;"""Place experiences and well-being of young adults in Montreal, Canada""";<em>International Medical Geography Symposium</em>, East Lansing, USA, 7-12/07/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;42;0;0.9110102657427006;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6571;VALLÉE J., LE ROUX G., KESTENS Y., CHAIX B., CHAUVIN P., 2013;"""The Constant Size Neighborhood Trap"". Variability in Size of Resident Perceived Neighbourhoods and Geographical Accessibility to Local Health Resources in the Paris Metropolitan Area""""""";<em>International Medical Geography Symposium</em>, East Lansing, USA, 7-12/07/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;87;0;0.9119460133701337;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6572;VALLÉE J., SHARECK M., KESTENS Y., FROHLICH K., 2013;"""Variability in inhabitant's place experiences and inequalities in health-related resources accessibility in Montreal, Canada""";<em>18th European Colloquium on Quantitative and Theoretical Geography (ECQTG2013)</em>, Dourdan, France, 5-9/09/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;37;0;0.9097642712124396;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6573;VALLÉE J., 2013;"""Effets de lieu sur les inégalités de santé à Montréal et à Paris. Repenser les interactions entre les pratiques spatiales des habitants et leur accès aux ressources de santé""";<em>Séminaire mensuel de l'Institut de Recherche de santé Publique de l'Université de Montréal (IRSPUM)</em>, Montréal, Canada,  21/10/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;45;0;0.9103862479965341;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6574;VALLÉE J., 2013;"""Mobilité quotidienne des habitants, environnement résidentiel et inégalités de santé dans l'agglomération parisienne""";"<em>Séminaire commun du GTR ""Questions sociales et Inégalités"" de l'UMR PACTE /Odenore</em>, Grenoble, France,  13/06/2013.";141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;56;0;0.91118342436315;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6575;DESJARDINS X., FLEURY A., 2013;"""Les espaces publics périurbains : formes, usages et potentiels""";<em>Colloque Les lieux de la ville. Entre projets, innovations et prospective</em>, Université de Lorraine, Nancy, 17-18/10/2013.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;45;0;0.8989403744405008;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6576;SWERTS E., PUMAIN D., 2013;"""Approche statistique de la cohésion territoriale : le système de villes en Inde""";<em>L'Espace géographique</em>, vol.42, n°1, 77-92.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;57;0;0.9107836140376558;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.mgm.fr/PUB/EG/EG113.html;
6577;DUCRUET C., LUGO I., 2013;"""Cities and transport networks in shipping and logistics research""";<em>Asian Journal of Shipping and Logistics</em>, vol. 29, n°2, 149-170.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;37;0;0.9110638117469995;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6578;ASCHAN-LEYGONIE C., BAUDET-MICHEL S., MATHIAN H., SANDERS L. , 2013;"""Gaining a better understanding of respiratory health inequalities among cities: An ecological case study on elderly males in the larger French cities""";<em>International Journal of Health Geographics (IJGH )</em>, vol.12, n°4.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;40;0;0.9105665215078877;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.ij-healthgeographics.com/content/12/1/19;
6579;ASCHAN-LEYGONIE C., BAUDET-MICHEL S., MATHIAN H., SANDERS L. , 2013;"""Les inégalités de santé respiratoire entre villes : une approche par les niveaux géographiques""";<em>Environnement, Risques et Santé (ERS)</em>, vol.12, n°2, 118-128.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;39;0;0.9130062406234456;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6580;DUCRUET C., 2013;"""Network diversity and maritime flows""";<em>Journal of Transport Geography</em>, vol.30, 77-88.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;34;0;0.9242643530904299;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6581;WANG C., DUCRUET C., 2013;"""Regional resilience and spatial cycles: long-term evolution of the Chinese port system (221BC-2010AD)""";<em>Tijdschrift voor Economische en Sociale Geografie</em>, vol.104, no. 5, 521-538.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;41;0;0.9137262847087665;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;;;
6582;DUCRUET C., MERK O., 2013;"""Examining container vessel turnaround times across the world""";<em>Port Technology International</em>, no. 59, 18-20.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;61;0;0.9096926751399002;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://www.porttechnology.org/images/uploads/technical_papers/DucreMerk_PT59_LR.pdf;
6583;DUCRUET C., 2013;"""Histoire maritime et cartes en ligne, du XVIe au XXIe siècle""";<em>Mappemonde</em>, n°109.;141;;;;;24/06/2014 15:30;publie;3;24/06/2014 13:59;oui;0000-00-00 00:00:00;36;0;0.9112873533825702;non;0000-00-00 00:00:00;fr;NULL;0;NULL;0;En ligne;http://mappemonde.mgm.fr/num37/internet/int13101.html;
